"Trial"	"Code"	"ResponseCode"	"Accuracy"	"RT"	"cumTime"	"Subject"	"Congruency"	"Task"	"Gender"	"Race"	"Valence"	"Switch"
105	61	12	1	215	42282	"022"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
106	80	12	1	267	42629	"022"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
107	63	11	1	247	43029	"022"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
108	70	11	1	272	43409	"022"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
109	70	11	1	292	43812	"022"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
110	62	11	1	267	44235	"022"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
111	62	11	1	184	44635	"022"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
112	61	12	1	280	44951	"022"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
113	80	12	1	251	45364	"022"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
114	60	12	1	256	45747	"022"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
115	80	12	1	237	46134	"022"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
116	63	11	1	442	46504	"022"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
117	61	12	1	241	47077	"022"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
118	80	12	1	243	47450	"022"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
119	62	11	1	372	47826	"022"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
120	70	11	1	257	48330	"022"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
121	60	12	1	212	48719	"022"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
1	70	12	1	210	267	"023"	"congruent"	"Word"	NA	NA	"Bad"	NA
2	80	2	0	286	610	"023"	"congruent"	"Word"	NA	NA	"Good"	"Stay"
3	60	12	1	607	1153	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
4	60	12	1	204	1893	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
5	70	12	1	163	2229	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
6	61	12	1	156	2522	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
7	62	11	1	217	2809	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
8	80	11	1	388	3159	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
9	63	11	1	238	3678	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
10	63	11	1	202	4048	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
11	63	11	1	257	4381	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
12	80	11	1	147	4771	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
13	60	12	1	170	5051	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
14	61	12	1	184	5354	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
15	62	11	1	275	5671	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
16	70	12	1	206	6077	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
17	70	12	1	168	6414	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
18	62	11	1	183	6714	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
19	80	11	1	221	7030	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
20	63	11	1	157	7383	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
21	80	11	1	170	7673	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
22	61	12	1	164	7976	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
23	63	11	1	224	8273	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
24	70	12	1	262	8629	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
25	60	12	1	291	9022	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
26	62	11	1	204	9446	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
27	80	11	1	207	9782	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
28	62	11	1	242	10122	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
29	62	11	1	192	10495	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
30	63	11	1	168	10818	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
31	70	12	1	162	11118	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
32	61	1	0	204	11411	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
33	60	12	1	207	11874	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
34	60	12	1	223	12214	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
35	80	11	1	173	12567	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
36	61	12	1	183	12871	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
37	70	12	1	218	13184	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
38	63	11	1	279	13534	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
39	63	11	1	145	13947	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
40	70	12	1	163	14223	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
41	62	11	1	217	14517	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
42	80	11	1	196	14866	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
43	61	12	1	169	15193	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
44	60	12	1	252	15493	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
45	61	12	1	134	15876	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
46	61	12	1	151	16142	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
47	70	12	1	134	16426	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
48	63	11	1	149	16692	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
49	62	11	1	141	16972	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
50	80	11	1	147	17245	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
51	61	12	1	164	17525	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
52	60	12	1	174	17822	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
53	60	12	1	151	18128	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
54	61	12	1	198	18411	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
55	62	11	1	149	18741	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
56	63	11	1	219	19021	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
57	80	11	1	137	19371	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
58	61	12	1	178	19641	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
59	60	12	1	163	19951	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
60	70	12	1	206	20247	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
61	63	11	1	306	20584	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
62	62	11	1	142	21023	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
63	61	12	1	176	21297	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
64	60	12	1	140	21603	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
65	80	11	1	207	21876	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
66	62	11	1	220	22216	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
67	62	11	1	163	22569	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
68	70	12	1	191	22863	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
69	63	11	1	295	23186	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
70	63	11	1	260	23612	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
71	63	12	1	206	24002	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
72	61	12	1	155	24338	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
73	80	11	1	204	24625	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
74	60	12	1	159	24961	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
75	60	12	1	153	25251	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
76	63	11	1	187	25535	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
77	70	12	1	224	25854	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
78	60	12	1	208	26211	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
79	63	11	1	238	26551	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
80	80	11	1	142	26921	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
81	70	12	1	265	27194	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
82	61	12	1	181	27590	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
83	60	12	1	269	27903	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
84	63	2	0	162	28303	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
85	70	12	1	217	28723	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
86	62	11	1	136	29073	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
87	60	12	1	165	29339	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
88	62	11	1	150	29636	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
89	61	12	1	141	29919	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
90	63	11	1	173	30192	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
91	70	12	1	152	30496	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
92	70	12	1	169	30779	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
93	63	12	1	143	31082	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
94	60	12	1	171	31358	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
95	62	11	1	166	31662	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
96	80	11	1	165	31958	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
97	62	11	1	192	32255	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
98	80	11	1	241	32578	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
99	63	11	1	221	32951	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
100	63	11	1	152	33304	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
101	70	12	1	189	33587	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
102	60	12	1	185	33907	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
103	80	11	1	131	34224	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
104	61	12	1	244	34487	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
105	61	12	1	116	34863	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
106	80	11	1	152	35110	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
107	63	11	1	168	35393	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
108	70	12	1	167	35693	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
109	70	12	1	169	35993	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
110	62	11	1	135	36293	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
111	62	11	1	151	36559	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
112	61	12	1	145	36842	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
113	80	11	1	143	37119	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
114	60	12	1	157	37392	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
115	80	11	1	131	37682	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
116	63	11	1	146	37945	"023"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
117	61	12	1	308	38222	"023"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
118	80	11	1	157	38662	"023"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
119	62	11	1	445	38951	"023"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
120	70	12	1	175	39528	"023"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
121	60	12	1	154	39834	"023"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
1	70	11	1	367	411	"023"	"incongruent"	"Word"	NA	NA	"Bad"	NA
2	80	12	1	463	911	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Stay"
3	60	12	1	541	1507	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
4	60	12	1	204	2180	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
5	70	11	1	401	2516	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
6	61	12	1	650	3050	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
7	62	11	1	367	3832	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
8	80	12	1	278	4332	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
9	63	11	1	277	4742	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
10	63	11	1	305	5152	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
11	63	11	1	314	5588	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
12	80	12	1	187	6035	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
13	60	12	1	405	6355	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
14	61	12	1	189	6891	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
15	62	11	1	318	7211	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
16	70	11	1	564	7661	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
17	70	11	1	330	8357	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
18	62	11	1	307	8820	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
19	80	12	1	459	9260	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
20	63	11	1	693	9850	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
21	80	12	1	409	10676	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
22	61	12	1	447	11216	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
23	63	11	1	261	11795	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
24	70	11	1	378	12188	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
25	60	12	1	443	12698	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
26	62	11	1	217	13271	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
27	80	12	1	217	13621	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
28	62	11	1	424	13971	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
29	62	11	1	484	14527	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
30	63	11	1	182	15144	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
31	70	11	1	287	15457	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
32	61	12	1	243	15877	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
33	60	12	1	341	16250	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
34	60	12	1	158	16723	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
35	80	12	1	356	17013	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
36	61	12	1	176	17499	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
37	70	11	1	250	17806	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
38	63	11	1	289	18189	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
39	63	11	1	547	18609	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
40	70	2	0	467	19288	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
41	62	11	1	438	20015	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
42	80	12	1	302	20584	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
43	61	12	1	426	21018	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
44	60	12	1	348	21574	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
45	61	12	1	248	22054	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
46	61	12	1	352	22434	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
47	70	11	1	330	22917	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
48	63	11	1	210	23380	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
49	62	11	1	159	23723	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
50	80	12	1	348	24013	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
51	61	12	1	392	24493	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
52	60	12	1	336	25016	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
53	60	12	1	169	25485	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
54	61	12	1	397	25785	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
55	62	11	1	207	26315	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
56	63	11	1	485	26655	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
57	80	12	1	212	27271	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
58	61	12	1	410	27614	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
59	60	12	1	150	28154	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
60	70	11	1	408	28437	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
61	63	11	1	206	28977	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
62	62	11	1	143	29314	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
63	61	12	1	322	29590	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
64	60	12	1	262	30043	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
65	80	12	1	302	30436	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
66	62	11	1	351	30870	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
67	62	11	1	435	31353	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
68	70	11	1	875	31919	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
69	63	11	1	206	32925	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
70	63	11	1	201	33262	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
71	63	1	0	204	33595	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
72	61	12	1	237	34058	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
73	80	1	0	229	34428	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
74	60	12	1	706	34914	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
75	60	12	1	162	35750	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
76	63	11	1	225	36044	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
77	70	11	1	357	36400	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
78	60	12	1	307	36890	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
79	63	11	1	221	37330	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
80	80	12	1	278	37683	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
81	70	11	1	790	38093	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
82	61	12	1	203	39016	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
83	60	12	1	217	39352	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
84	63	11	1	318	39702	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
85	70	11	1	295	40152	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
86	62	2	0	185	40578	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
87	60	12	1	696	41021	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
88	62	11	1	219	41848	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
89	61	12	1	458	42201	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
90	63	11	1	181	42790	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
91	70	11	1	342	43104	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
92	70	11	1	290	43577	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
93	63	12	1	277	44000	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
94	60	12	1	160	44410	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
95	62	11	1	201	44703	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
96	80	12	1	240	45036	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
97	62	11	1	290	45409	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
98	80	12	1	169	45832	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
99	63	11	1	202	46132	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
100	63	11	1	172	46465	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
101	70	11	1	223	46769	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
102	60	12	1	317	47125	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
103	80	12	1	323	47575	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
104	61	12	1	387	48031	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
105	61	12	1	248	48551	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
106	80	12	1	329	48931	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
107	63	11	1	149	49391	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
108	70	11	1	572	49670	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
109	70	11	1	327	50373	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
110	62	11	1	164	50833	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
111	62	11	1	107	51130	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
112	61	12	1	144	51370	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
113	80	12	1	324	51646	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
114	60	12	1	156	52103	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
115	80	12	1	182	52392	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
116	63	11	1	466	52706	"023"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
117	61	12	1	165	53305	"023"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
118	80	12	1	452	53602	"023"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
119	62	11	1	168	54185	"023"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
120	70	11	1	442	54485	"023"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
121	60	12	1	227	55058	"023"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
1	70	12	1	285	461	"024"	"congruent"	"Word"	NA	NA	"Bad"	NA
2	80	11	1	148	877	"024"	"congruent"	"Word"	NA	NA	"Good"	"Stay"
3	60	12	1	288	1157	"024"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
4	60	12	1	109	1577	"024"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
5	70	12	1	185	1817	"024"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
6	61	12	1	137	2133	"024"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
7	62	11	1	280	2403	"024"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
8	80	11	1	136	2816	"024"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
9	63	11	1	155	3083	"024"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
10	63	11	1	218	3369	"024"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
11	63	11	1	283	3719	"024"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
12	80	11	1	253	4136	"024"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
13	60	12	1	156	4522	"024"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
14	61	12	1	176	4812	"024"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
15	62	11	1	171	5119	"024"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
16	70	12	1	422	5422	"024"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
17	70	12	1	134	5975	"024"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
18	62	11	1	177	6241	"024"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
19	80	11	1	183	6551	"024"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
20	63	11	1	130	6868	"024"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
21	NA	1	0	NA	NA	"024"	"congruent"	"Name"	NA	NA	NA	"Stay"
22	80	11	1	163	7131	"024"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
23	61	12	1	145	7427	"024"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
24	63	11	1	155	7704	"024"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
25	70	12	1	192	7990	"024"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
26	60	1	0	162	8314	"024"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
27	62	11	1	268	8733	"024"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
28	80	11	1	247	9133	"024"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
29	62	11	1	122	9513	"024"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
30	62	11	1	129	9766	"024"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
31	63	11	1	127	10026	"024"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
32	70	1	0	109	10286	"024"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
33	61	12	1	250	10653	"024"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
34	60	12	1	103	11036	"024"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
35	60	12	1	113	11272	"024"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
36	80	11	1	214	11515	"024"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
37	61	12	1	131	11862	"024"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
38	70	12	1	122	12125	"024"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
39	63	11	1	236	12378	"024"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
40	63	11	1	134	12745	"024"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
